ANO_REFERENCIA;UF_ESCOLA;MUNICIPIO_ESCOLA;ESFERA_GOVERNO;LOCALIZACAO_ESCOLA;INEP_ESCOLA;NOME_ESCOLA;ALUNADO;TOTAL_RECEBIDO_ADESAO
2017;RN;Natal;Estadual;Urbana;24058351;EE PROFA JOSEFA SAMPAIO ENS DE 1 E 2 GRAUS;150;R$27.825,00
2017;RN;João Câmara;Estadual;Urbana;24038261;EE CAP JOSE DA PENHA ENS DE 1 GRAU;150;R$5.058,00
2017;RN;Pedro Velho;Estadual;Urbana;24062421;ESC EST DR PEDRO VELHO ENSINO FUNDAMENTAL E MEDIO;150;R$16.902,00
2017;RN;Açu;Estadual;Urbana;24009369;EE MARCOS ALBERTO DE SA LEITAO;360;R$56.040,00
2017;RN;Natal;Estadual;Urbana;24057568;EE 12 DE OUTUBRO;128;R$18.585,00
2017;RN;Natal;Estadual;Urbana;24074381;EE PROFA MARIA NALVA XAVIER DE ALBUQUERQUE;250;R$28.170,00
2017;RN;Natal;Estadual;Urbana;24070432;EE ARQ ELIZABETH FATIMA ARAUJO GUILHERMINO;280;R$56.040,00
2017;RO;Campo Novo de Rondônia;Municipal;Urbana;11004452;EMEIF CASSIANO RICARDO;120;R$4.200,00
2017;RO;Campo Novo de Rondônia;Municipal;Rural;11037172;EMEF 07 DE SETEMBRO;25;R$2.040,00
2017;RO;Porto Velho;Municipal;Urbana;11048280;E ME F FLAMBOYANT;100;R$18.750,00
2017;RO;Porto Velho;Municipal;Rural;11001950;EMEF PROFª MARIA DO CARMO RIBEIRO;65;R$12.249,00
2017;RO;Porto Velho;Municipal;Rural;11003308;EMEF MARECHAL RONDON;138;R$40.950,00
2017;RO;Porto Velho;Municipal;Rural;11003693;EMEF CORA CORALINA;100;R$8.150,00
2017;RO;Porto Velho;Municipal;Rural;11001011;EMEF ERMELINDO MONTEIRO BRASIL;60;R$12.204,00
2017;RO;Porto Velho;Estadual;Urbana;11001240;EEEF JANIO DA SILVA QUADROS;80;R$3.312,00
2017;RR;Rorainópolis;Municipal;Urbana;14321386;ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL PROFESSOR HILDEMAR PEREIRA DE FIGUEREDO;416;R$47.808,00
2017;RR;Boa Vista;Estadual;Urbana;14000725;ESCOLA ESTADUAL BARAO DE PARIMA;40;R$1.656,00
2017;RR;Mucajaí;Estadual;Rural;14000210;ESCOLA ESTADUAL NOVA ESPERANCA;90;R$4.878,00
2017;RR;Caracaraí;Estadual;Rural;14003759;ESCOLA ESTADUAL RORAIMA;90;R$4.878,00
2017;RS;Alegrete;Municipal;Urbana;43201709;EMEB ANTONIO SAINT PASTOUS DE FREITAS;164;R$19.620,00
2017;RS;Alvorada;Municipal;Urbana;43013775;EMEF ANTONIO DE GODOY;100;R$11.268,00
2017;RS;Alvorada;Municipal;Urbana;43013791;EMEF EMILIA DE OLIVEIRA 1ª A 8ª SERIE - EJA;150;R$16.902,00
2017;RS;Butiá;Municipal;Urbana;43026486;ESC MUN ENS FUND DR ROBERTO CARDOSO;200;R$37.545,00
2017;RS;Canoas;Municipal;Urbana;43037887;EMEF CEL FRANCISCO PINTO BANDEIRA;100;R$18.750,00
2017;RS;Canoas;Municipal;Urbana;43038492;EMEF PAULO VI;100;R$18.780,00
2017;RS;Charqueadas;Municipal;Urbana;43045758;ESC MUN ENS FUND OCTAVIO LAZARO;80;R$11.088,00
2017;RS;Gravataí;Municipal;Urbana;43169805;EMEF JOSE MARIANO GARCIA MOTA;60;R$9.390,00
2017;RS;Pelotas;Municipal;Urbana;43100783;EMEF LUIZ AUGUSTO DE ASSUMPCAO;25;R$843,00
2017;RS;Pelotas;Municipal;Urbana;43101313;EMEF ALMIRANTE JOSE SALDANHA DA GAMA;25;R$843,00
2017;RS;Pelotas;Municipal;Urbana;43208274;EMEF MARIO MENEGHETTI;25;R$2.817,00
2017;RS;Pelotas;Municipal;Urbana;43102115;ESC MUN ENS FUN NUCLEO HABITACIONAL GETULIO VARGAS;50;R$1.686,00
2017;RS;Pelotas;Municipal;Urbana;43100945;EMEF SANTA IRENE;25;R$4.695,00
2017;RS;Rio Grande;Municipal;Urbana;43207146;ESC MUNIC ENS FUND PROFª ZELLY PEREIRA ESMERALDO;30;R$5.454,00
2017;RS;São Gabriel;Municipal;Urbana;43136206;EMEF MARECHAL DEODORO;40;R$9.210,00
2017;RS;São Gabriel;Municipal;Urbana;43136354;EMEF MENINO JESUS - CAIC;200;R$32.865,00
2017;RS;São José do Norte;Municipal;Urbana;43174680;EMEF JOAO DE DEUS COLLARES -CAIC;60;R$13.860,00
2017;RS;São Leopoldo;Municipal;Urbana;43139728;EMEF PAULO BECK;120;R$14.040,00
2017;RS;Triunfo;Municipal;Urbana;43160158;EMEF SERAFIM AVILA;150;R$28.170,00
2017;RS;Viamão;Municipal;Urbana;43206158;EMEF PAULO FREIRE;121;R$14.049,00
2017;RS;Pelotas;Estadual;Urbana;43102026;EEEF NOSSA SENHORA DOS NAVEGANTES;100;R$11.268,00
2017;RS;Porto Alegre;Estadual;Urbana;43109268;EEEF MINISTRO SALGADO FILHO;100;R$11.268,00
2017;RS;Porto Alegre;Estadual;Urbana;43107206;EEEF SANTA RITA DE CASSIA;150;R$16.902,00
2017;RS;Porto Alegre;Estadual;Urbana;43105394;EEEF NACOES UNIDAS;100;R$11.268,00
2017;RS;Manoel Viana;Estadual;Rural;43205275;ESC EST ENS FUND PAULO FREIRE;100;R$27.225,00
2017;RS;Porto Alegre;Estadual;Urbana;43106552;EEEF HUMAITA;311;R$36.495,00
2017;RS;Bagé;Estadual;Urbana;43019897;EEEF ARTHUR DAME;120;R$14.040,00
2017;RS;Rio Grande;Estadual;Urbana;43113613;ESC EST ENS MEDIO DR AUGUSTO DUPRAT;180;R$22.356,00
2017;RS;Pelotas;Estadual;Urbana;43101623;EEEF NOSSA SENHORA APARECIDA;70;R$8.406,00
2017;SC;Criciúma;Estadual;Urbana;42012309;EEB SILVA ALVARENGA;90;R$11.178,00
2017;SC;Florianópolis;Estadual;Urbana;42001790;EEB PERO VAZ DE CAMINHA;124;R$14.076,00
2017;SC;Florianópolis;Estadual;Urbana;42102669;EEB AMERICA DUTRA MACHADO;175;R$19.719,00
2017;SE;Aquidabã;Municipal;Urbana;28005260;ESCOLA MUNICIPAL OVIDIO OLIVEIRA;102;R$23.130,00
2017;SE;Aquidabã;Municipal;Urbana;28086406;ESCOLA MUNICIPAL EURICO DE SOUZA FILHO;374;R$65.700,00
2017;SE;Arauá;Municipal;Rural;28021843;ESC MUL DR JESSE ANDRADE FONTES;181;R$32.733,00
2017;SE;Areia Branca;Municipal;Rural;28006640;ESCOLA MUNICIPAL JOSE LINO DOS SANTOS;30;R$13.410,00
2017;SE;Areia Branca;Municipal;Rural;28006631;ESCOLA MUNICIPAL JOSE INACIO DA FONSECA;60;R$13.710,00
2017;SE;Areia Branca;Municipal;Rural;28006585;ESCOLA MUNICIPAL CELIA FRANCO DA COSTA PRADO;60;R$20.250,00
2017;SE;Barra dos Coqueiros;Municipal;Urbana;28030281;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA TEREZINHA DOS ANJOS SANTOS;50;R$1.686,00
2017;SE;Boquim;Municipal;Urbana;28022041;ESCOLA MUNICIPAL EX- INTENDENTE MANOEL CANDIDO FERREIRA;60;R$13.860,00
2017;SE;Boquim;Municipal;Urbana;28022386;ESCOLA MUNICIPAL DEPUTADO LOURIVAL BAPTISTA;100;R$18.780,00
2017;SE;Boquim;Municipal;Rural;28022165;ESC MUL GEMINIANO DO NASCIMENTO FONSECA;60;R$20.340,00
2017;SE;Canindé de São Francisco;Municipal;Rural;28000226;ESCOLA MUNICIPAL BELO HORIZONTE;50;R$13.560,00
2017;SE;Canindé de São Francisco;Municipal;Rural;28000102;ESC MUL DOMINGOS GERONIMO DOS SANTOS;140;R$40.920,00
2017;SE;Canindé de São Francisco;Municipal;Urbana;28040406;ESCOLA MUNICIPAL ESTUDANTE EDNA MARIA APOLONIO NETA;100;R$18.780,00
2017;SE;Canindé de São Francisco;Municipal;Rural;28000064;ESC MUL DR AUGUSTO DO PRADO FRANCO;100;R$27.375,00
2017;SE;Canindé de São Francisco;Municipal;Urbana;28000170;ESC MUL STA LUZIA;100;R$18.780,00
2017;SE;Capela;Municipal;Rural;28014642;ESC MUN MARIA DA CONCEICAO BARRETO ALVES SOUZA;301;R$75.270,00
2017;SE;Capela;Municipal;Urbana;28014260;ESCOLA MUNICIPAL ANTONIO FERREIRA CARVALHO;200;R$37.485,00
2017;SE;Capela;Municipal;Urbana;28014324;ESC MUL MARIA DO CARMO NASCIMENTO ALVES;95;R$13.905,00
2017;SE;Capela;Municipal;Urbana;28014499;ESCOLA MUL PROFA AURELINA DE MELO S0BRAL;200;R$37.560,00
2017;SE;Capela;Municipal;Rural;28014413;ESCOLA MUNICIPAL PROFESSORA DEBORA CRUZ;69;R$20.355,00
2017;SE;Capela;Municipal;Urbana;28014162;ESC DE 1º GRAU JOSE FERREIRA CARVALHO;250;R$42.255,00
2017;SE;Capela;Municipal;Rural;28014294;ESC MUL MAJ HONORINO LEAL;324;R$89.100,00
2017;SE;Capela;Municipal;Rural;28014480;ESCOLA MUNICIPAL ZOZIMO LIMA;300;R$82.065,00
2017;SE;Carira;Municipal;Rural;28003764;ESCOLA MUNICIPAL PROFESSORA MARIA ESMERALDA COSTA;200;R$54.750,00
2017;SE;Carira;Municipal;Rural;28003810;ESCOLA MUNICIPAL PROFª MARIA DA GLORIA MENEZES;170;R$40.860,00
2017;SE;Carira;Municipal;Rural;28003896;ESCOLA MUNICIPAL TOBIAS BARRETO;200;R$47.910,00
2017;SE;Carira;Municipal;Urbana;28003560;ESCOLA MUL PROFA ILDA ALMEIDA DUTRA;125;R$23.475,00
2017;SE;Carira;Municipal;Urbana;28003578;ESC MUL AROALDO CHAGAS;250;R$46.950,00
2017;SE;Carmópolis;Municipal;Rural;28016173;ESCOLA MUNICIPAL D PEDRO I;100;R$27.405,00
2017;SE;Carmópolis;Municipal;Rural;28016211;ESCOLA MUNICIPAL NARCISO MACHADO;63;R$20.385,00
2017;SE;Cristinápolis;Municipal;Urbana;28022602;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LOURIVAL ALVES DA COSTA;150;R$28.155,00
2017;SE;Cumbe;Municipal;Urbana;28005643;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;90;R$18.630,00
2017;SE;Divina Pastora;Municipal;Rural;28014669;ESCOLA MUNICIPAL CECILIA BARROS GOMES;100;R$27.420,00
2017;SE;Divina Pastora;Municipal;Urbana;28030770;ESCOLA MUNICIPAL FAUSTO DE AGUIAR CARDOSO;100;R$18.600,00
2017;SE;Divina Pastora;Municipal;Rural;28031598;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFª MARIA IZABEL SIQUEIRA SANTOS;120;R$34.185,00
2017;SE;Estância;Municipal;Rural;28025008;GRUPO ESCOLAR DR HUMBERTO DA SILVEIRA FERREIRA;125;R$34.020,00
2017;SE;Estância;Municipal;Urbana;28024516;ESCOLA MUNICIPAL PROFª CREMILDES CORREIA FREIRE;91;R$11.187,00
2017;SE;Estância;Municipal;Urbana;28024923;ESCOLA MUNICIPAL NUBIA LIMA DO NASCIMENTO;150;R$28.170,00
2017;SE;Estância;Municipal;Urbana;28025040;ESCOLA MUNICIPAL PROF DORIJAN DOS SANTOS;405;R$47.709,00
2017;SE;Estância;Municipal;Urbana;28024451;ESCOLA MUNICIPAL SENADOR JULIO CESAR LEITE;360;R$70.170,00
2017;SE;Estância;Municipal;Urbana;28031784;ESCOLA MUNICIPAL ZARRIA GABRIEL JASMIM;200;R$37.545,00
2017;SE;Estância;Municipal;Urbana;28025067;ESCOLA PROFESSOR AZARIAS SANTOS;204;R$32.520,00
2017;SE;Estância;Municipal;Urbana;28031148;ESCOLA MARIA IZABEL CARVALHO NABUCO DAVILA;558;R$75.030,00
2017;SE;Feira Nova;Municipal;Urbana;28027370;ESC MUL DERNIVAL JOAQUIM DOS SANTOS;120;R$18.630,00
2017;SE;Frei Paulo;Municipal;Urbana;28004183;ESCOLA MUNICIPAL CONEGO JOAO LIMA FEITOSA;100;R$11.268,00
2017;SE;General Maynard;Municipal;Urbana;28016254;ESCOLA MUNICIPAL ERNESTO MUNIZ BARRETO;180;R$9.790,00
2017;SE;Gracho Cardoso;Municipal;Urbana;28001125;ESCOLA MUNICIPAL DR LOURIVAL BAPTISTA;100;R$18.720,00
2017;SE;Ilha das Flores;Municipal;Rural;28013123;ESC MUL LUIZ CARDOSO DE OLIVEIRA;100;R$27.420,00
2017;SE;Ilha das Flores;Municipal;Rural;28013115;ESCOLA MUNICIPAL DR LOURIVAL BATISTA;82;R$20.535,00
2017;SE;Ilha das Flores;Municipal;Urbana;28013107;ESCOLA FORMOSA MUNICIPAL;150;R$28.170,00
2017;SE;Indiaroba;Municipal;Urbana;28025172;COLEGIO MUNICIPAL ANTONIO CARLOS VALADARES;200;R$37.560,00
2017;SE;Indiaroba;Municipal;Rural;28025237;ESCOL MUN JOAO D AVILA CHAVES;50;R$13.710,00
2017;SE;Indiaroba;Municipal;Rural;28025245;ESC MUL JOAO VILA NOVA;75;R$20.565,00
2017;SE;Itabaiana;Municipal;Urbana;28007549;ESC MUL PROFª MARIA FAUSTINA BARRETO;125;R$23.475,00
2017;SE;Itabaiana;Municipal;Urbana;28030460;ESCOLA MUNICIPAL VICE GOV BENEDITO FIGUEIREDO;120;R$23.220,00
2017;SE;Itabaiana;Municipal;Urbana;28007360;ESCOLA MUNICIPAL PROF MARIA ELIZETE SANTOS;140;R$28.005,00
2017;SE;Itabaianinha;Municipal;Urbana;28032691;ESCOLA MUNICIPAL FRANCISCO MOREIRA DOS SANTOS;100;R$5.615,00
2017;SE;Itabaianinha;Municipal;Rural;28022831;ESC MUL PROFESSORA JOSEFINA IRIS LIMEIRA;40;R$13.560,00
2017;SE;Itabaianinha;Municipal;Urbana;28023137;ESCOLA MUNICIPAL PASSOS PORTO;100;R$5.600,00
2017;SE;Itabaianinha;Municipal;Rural;28023072;ESC MUL PROF PEDRO ALVES DE MACEDO;50;R$8.226,00
2017;SE;Itabaianinha;Municipal;Rural;28023064;ESCOLA MUNICIPAL JOAQUIM SILVEIRA VILANOVA;100;R$27.405,00
2017;SE;Itaporanga d'Ajuda;Municipal;Rural;28030222;ESCOLA MUNICIPAL VEREADOR GENESIO SANTANA;375;R$18.405,00
2017;SE;Itaporanga d'Ajuda;Municipal;Urbana;28029879;ESCOLA MUNICPAL PROFESSORA ANTONIETA GAMBARDELLA;100;R$5.505,00
2017;SE;Japoatã;Municipal;Rural;28015401;ESCOLA MUN DRª MARIA DO CARMO NASCIMENTO ALVES;120;R$34.005,00
2017;SE;Japoatã;Municipal;Rural;28015410;ESCOLA MUN EDMUNDO SOARES BEZERRA;120;R$34.200,00
2017;SE;Lagarto;Municipal;Rural;28011180;ESCOLA MUL ANTONIO FRANCISCO DE JESUS;100;R$4.908,00
2017;SE;Lagarto;Municipal;Urbana;28032950;ESCOLA MUL JOSE ANTONIO DOS SANTOS;100;R$18.450,00
2017;SE;Lagarto;Municipal;Rural;28011724;ESCOLA MUL MATEUS JOSE DE OLIVEIRA;75;R$6.065,00
2017;SE;Lagarto;Municipal;Urbana;28011996;ESCOLA MUL PAULO RODRIGUES DO NASCIMENTO;100;R$5.620,00
2017;SE;Lagarto;Municipal;Urbana;28011929;ESCOLA MUL SUECIA;100;R$5.620,00
2017;SE;Laranjeiras;Municipal;Rural;28016467;ESCOLA MUNICIPAL LEONIDIO LEITE;130;R$40.830,00
2017;SE;Laranjeiras;Municipal;Rural;28016483;ESCOLA MUNICIPAL MONSENHOR ALBERTO BRAGANCA;78;R$20.280,00
2017;SE;Laranjeiras;Municipal;Rural;28016459;ESCOLA MUNICIPAL PREFEITO JOSE MONTEIRO SOBRAL;120;R$34.185,00
2017;SE;Laranjeiras;Municipal;Urbana;28016416;ESCOLA MUNICIPAL DR LOURIVAL BAPTISTA;90;R$11.178,00
2017;SE;Laranjeiras;Municipal;Urbana;28016572;ESCOLA MUNICIPAL MANOEL SIZINO FRANCO;120;R$14.040,00
2017;SE;Macambira;Municipal;Urbana;28027140;ESCOLA MUNICIPAL CECILIO EUGENIO ALVES;150;R$18.480,00
2017;SE;Malhador;Municipal;Rural;28008049;ESCOLA MUL CLOTILDES DE JESUS SILVA;25;R$6.855,00
2017;SE;Malhador;Municipal;Urbana;28008111;ESC MUL JOSE JOAQUIM PACHECO;60;R$13.860,00
2017;SE;Malhador;Municipal;Rural;28008170;ESCOLA RURAL BARROCAO;25;R$6.795,00
2017;SE;Maruim;Municipal;Urbana;28016629;ESC MUN DE ENSINO FUND CEL SABINO RIBEIRO;350;R$65.460,00
2017;SE;Maruim;Municipal;Urbana;28016661;ESC MUL DE ENSINO FUND ALCEBIADES VIEIRA DANTAS;183;R$37.215,00
2017;SE;Maruim;Municipal;Rural;28026810;ESCOLA MUNICIPAL PROF MARIA FIDELIS COSTA;140;R$40.980,00
2017;SE;Monte Alegre de Sergipe;Municipal;Urbana;28001494;ESCOLA MUL PROFESSORA GILDETE DOS REIS LIMA;500;R$56.340,00
2017;SE;Monte Alegre de Sergipe;Municipal;Rural;28001532;ESCOLA MUL JOSE ROLLEMBERG LEITE;274;R$68.190,00
2017;SE;Monte Alegre de Sergipe;Municipal;Urbana;28030672;ESCOLA MUNICIPAL MANOEL PEREIRA DE BARROS;136;R$27.825,00
2017;SE;Monte Alegre de Sergipe;Municipal;Rural;28001443;ESC MUL DR LUIZ GARCIA;103;R$27.270,00
2017;SE;Muribeca;Municipal;Rural;28005880;ESC MUL JOSE BATISTA DOS SANTOS;127;R$34.230,00
2017;SE;Muribeca;Municipal;Urbana;28005988;ESCOLA MUNICIPAL SEN WALTER FRANCO;200;R$37.560,00
2017;SE;Neópolis;Municipal;Rural;28013468;ESC RURAL SEBASTIAO CAMPOS DE JESUS LIMA;42;R$8.154,00
2017;SE;Neópolis;Municipal;Urbana;28013239;CENTRO EDUC MUL TIRADENTES;100;R$18.480,00
2017;SE;Neópolis;Municipal;Rural;28013433;ESC MUNICIPAL VALDENICE PINHEIRO VIEIRA;27;R$8.019,00
2017;SE;Neópolis;Municipal;Rural;28013395;ESC RURAL BRAULIO DE AGUIAR CARDOSO;90;R$16.362,00
2017;SE;Neópolis;Municipal;Rural;28013441;ESC MUNICIPAL VEREADOR FRANCISCO DUDA DA SILVA;100;R$16.452,00
2017;SE;Neópolis;Municipal;Rural;28013425;ESCOLA MUNICIPAL MANOEL BATISTA VALADAO;146;R$41.070,00
2017;SE;Nossa Senhora Aparecida;Municipal;Urbana;28004310;ESC MUL DR LOURIVAL BAPTISTA;75;R$14.025,00
2017;SE;Nossa Senhora Aparecida;Municipal;Urbana;28029291;ESC MUL PROFª JOSEFA MARIA DA COSTA;50;R$9.180,00
2017;SE;Nossa Senhora da Glória;Municipal;Urbana;28001761;ESCOLA MUNICIPAL ANTONIO FRANCISCO DOS SANTOS;125;R$23.475,00
2017;SE;Nossa Senhora da Glória;Municipal;Rural;28001842;ESC MUL DEP EUVALDO DINIZ;150;R$24.678,00
2017;SE;Nossa Senhora da Glória;Municipal;Rural;28002172;ESCOLA MUNICIPAL HERMES FONTES;56;R$20.280,00
2017;SE;Nossa Senhora da Glória;Municipal;Urbana;28001702;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;100;R$18.780,00
2017;SE;Nossa Senhora da Glória;Municipal;Rural;28002024;ESCOLA MUNICIPAL PRESIDENTE DUTRA;100;R$27.375,00
2017;SE;Nossa Senhora da Glória;Municipal;Urbana;28001826;ESCOLA MUNICIPAL TIRADENTES;200;R$37.515,00
2017;SE;Nossa Senhora das Dores;Municipal;Urbana;28032039;ESCOLA MUNICIPAL JOSE DE FIGUEIREDO BARRETO;60;R$13.860,00
2017;SE;Nossa Senhora das Dores;Municipal;Urbana;28006321;ESCOLA MUNICIPAL ARNALDO ROLEMBERG GARCEZ;80;R$18.480,00
2017;SE;Nossa Senhora das Dores;Municipal;Rural;28006100;ESCOLA MUNICIPAL JOEL NASCIMENTO;45;R$13.635,00
2017;SE;Nossa Senhora das Dores;Municipal;Rural;28006186;ESCOLA MUNICIPAL PROFESSORA MARIA DA GLORIA SANTOS;40;R$13.560,00
2017;SE;Nossa Senhora das Dores;Municipal;Urbana;28005996;ESCOLA MUNICIPAL PROFESSORA HOZANA AZEVEDO;80;R$18.480,00
2017;SE;Nossa Senhora de Lourdes;Municipal;Urbana;28013557;ESCOLA MUNICIPAL ENEDINA BATISTA DE MELO;200;R$22.536,00
2017;SE;Nossa Senhora do Socorro;Municipal;Urbana;28020553;ESC MUL MARIANA PRADO VASCONCELOS;80;R$18.480,00
2017;SE;Nossa Senhora do Socorro;Municipal;Urbana;28032004;ESC MUL PROF MARIA VITORIA COSTA SANTOS;40;R$9.240,00
2017;SE;Nossa Senhora do Socorro;Municipal;Urbana;28020669;ESC MUL PEDRO M FILHO;60;R$13.860,00
2017;SE;Pacatuba;Municipal;Rural;28029380;ESCOLA MUNICIPAL NOSSA SENHORA DO CARMO;40;R$8.136,00
2017;SE;Pacatuba;Municipal;Urbana;28015789;ESC MUNICIPAL DR JOAO MACHADO ROLLEMBERG MENDONCA;200;R$37.560,00
2017;SE;Pacatuba;Municipal;Rural;28015878;GRUPO ESCOLAR JOAO CAMILO LEMOS;70;R$20.475,00
2017;SE;Pedrinhas;Municipal;Urbana;28023161;ESCOLA MUNICIPAL PAROQUISA BATISTA NASCIMENTO;197;R$32.535,00
2017;SE;Pedrinhas;Municipal;Urbana;28023170;ESC MUL ADILIA ALVES DE ANDRADE;250;R$41.895,00
2017;SE;Pedrinhas;Municipal;Rural;28023250;ESC MUL THOMAZ ALVES DE ANDRADE;220;R$54.750,00
2017;SE;Poço Redondo;Municipal;Urbana;28002237;COLEGIO MUNICIPAL MENINO DEUS;200;R$28.170,00
2017;SE;Poço Redondo;Municipal;Rural;28002482;ESC MUL NS DO SOCORRO;94;R$16.398,00
2017;SE;Poço Verde;Municipal;Rural;28009118;ESC MUL VALDEMAR MARTINS DE CASTRO;85;R$27.180,00
2017;SE;Poço Verde;Municipal;Rural;28008979;ESCOLA MUNICIPAL JOAO RABELO DO ROSARIO;50;R$13.710,00
2017;SE;Porto da Folha;Municipal;Rural;28030362;ESCOLA MUNICIPAL PROFESSORA FRANCISCA DE SA;83;R$27.165,00
2017;SE;Porto da Folha;Municipal;Rural;28003390;ESCOLA MUNICIPAL JOAO RODRIGUES COUTO;165;R$47.775,00
2017;SE;Porto da Folha;Municipal;Rural;28003241;ESCOLA MUNICIPAL ANTONIO PEREIRA FEITOSA;484;R$129.960,00
2017;SE;Porto da Folha;Municipal;Urbana;28003403;ESCOLAR MUNICIPAL JOSEFINA PEREIRA;110;R$23.250,00
2017;SE;Porto da Folha;Municipal;Rural;28003322;ESCOLA MUNICIPAL PROFª ESTELA RODRIGUES LIMA DE SA;93;R$27.240,00
2017;SE;Porto da Folha;Municipal;Rural;28002911;ESCOLA MUNICIPAL FLORENCIO EDUARDO DA SILVA;100;R$27.420,00
2017;SE;Porto da Folha;Municipal;Urbana;28002890;ESCOLA MUNICIPAL BONIFACIO DE LOUREIRO LIMA;254;R$30.798,00
2017;SE;Porto da Folha;Municipal;Rural;28003365;ESCOLA MUNICIPAL MANOEL JOVITO DE SANTANA;250;R$68.535,00
2017;SE;Propriá;Municipal;Urbana;28013891;ESCOLA MUNICIPAL EVANILDE SERRA PINHEIRO NUNES;208;R$32.805,00
2017;SE;Propriá;Municipal;Rural;28013727;ESCOLA MUNICIPAL MONSENHOR AFONSO DE MEDEIROS CHAVES;74;R$13.605,00
2017;SE;Riachão do Dantas;Municipal;Rural;28012496;ESCOLA MUNICIPAL SANTA CRUZ;40;R$8.136,00
2017;SE;Riachão do Dantas;Municipal;Rural;28012526;ESCOLA MUNICIPAL JORNALISTA VALERIANO FELIX DOS SANTOS;40;R$13.410,00
2017;SE;Riachão do Dantas;Municipal;Urbana;28030230;ESC DE 1º E 2º G PROFº LUIZ ANTONIO BARRETO;40;R$5.544,00
2017;SE;Riachuelo;Municipal;Urbana;28016858;ESCOLA MUNICIPAL EULINA VASCONCELOS;80;R$11.088,00
2017;SE;Ribeirópolis;Municipal;Urbana;28004973;ESC MUL MARIA ALAIDE MENEZES;100;R$11.268,00
2017;SE;Rosário do Catete;Municipal;Urbana;28016912;ESC M 1º E 2º G D JOSE SOTERO V DE MELO;140;R$23.400,00
2017;SE;Salgado;Municipal;Urbana;28023439;ESCOLA MUNICIPAL DR JOAO ALVES FILHO;80;R$14.055,00
2017;SE;Santa Luzia do Itanhy;Municipal;Rural;28025911;ESC MUL DE ENSINO FUNDAMENTAL ACRISIO CRUZ;49;R$8.217,00
2017;SE;Santa Luzia do Itanhy;Municipal;Rural;28026071;ESC MUL DE ENSINO FUND SENADOR LEITE NETO;160;R$28.656,00
2017;SE;Santa Luzia do Itanhy;Municipal;Rural;28026063;ESC MUL DE ENS FUND RAIMUNDO CARVALHO DE MENESES;265;R$45.153,00
2017;SE;Santa Luzia do Itanhy;Municipal;Urbana;28042000;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JESSE DA SILVA PRADO;149;R$16.893,00
2017;SE;Santa Luzia do Itanhy;Municipal;Rural;28026152;ESCOLA MUL DE ENSI FUND REUNIDAS;258;R$45.090,00
2017;SE;Santa Rosa de Lima;Municipal;Urbana;28031202;ESCOLA MUNICIPAL JORGE DO PRADO SOBRAL;60;R$4.140,00
2017;SE;Santa Rosa de Lima;Municipal;Rural;28014766;ESC MUL BRAULIO CANDIDO DE ALMEIDA;30;R$3.990,00
2017;SE;Santo Amaro das Brotas;Municipal;Urbana;28016963;ESCOLA JOAO MARINHO FILHO;160;R$19.584,00
2017;SE;São Cristóvão;Municipal;Urbana;28021207;ESCOLA MUNICIPAL SAO CRISTOVAO;50;R$9.390,00
2017;SE;São Cristóvão;Municipal;Urbana;28028252;ESCOLA MUNICIPAL GINA FRANCO;75;R$14.070,00
2017;SE;São Cristóvão;Municipal;Urbana;28021339;ESCOLA MUNICIPAL DR MARTINHO DE OLIVEIRA BRAVO;100;R$18.780,00
2017;SE;São Cristóvão;Municipal;Rural;28021444;ESCOLA MUNICIPAL MANOEL ASSUNCAO DO NASCIMENTO;50;R$13.710,00
2017;SE;São Cristóvão;Municipal;Urbana;28021290;ESCOLA MUNICIPAL ARACELES RODRIGUES CORREA;160;R$28.170,00
2017;SE;São Cristóvão;Municipal;Urbana;28021312;ESCOLA MUNICIPAL DR LOURIVAL BATISTA;100;R$18.780,00
2017;SE;São Domingos;Municipal;Urbana;28008642;ESCOLA MUNICIPAL PREFEITO JOSE FONSECA LIMA;120;R$14.040,00
2017;SE;São Miguel do Aleixo;Municipal;Urbana;28006518;ESCOLA MUNICIPAL NELI CORREIA ANDRADE;100;R$18.780,00
2017;SE;Simão Dias;Municipal;Rural;28009835;ESCOLA MUNICIPAL DESEMBARGADOR GERVASIO DE CARVALHO PRATA;120;R$20.520,00
2017;SE;Simão Dias;Municipal;Urbana;28009460;ESCOLA MUNICIPAL DR LUIZ ALBERICO NUNES DA CONCEICAO;90;R$13.845,00
2017;SE;Simão Dias;Municipal;Rural;28009746;ESCOLA MUNICIPAL OTAVIANA ODILLIA DA SILVEIRA;126;R$40.770,00
2017;SE;Simão Dias;Municipal;Urbana;28009630;ESCOLA MUNICIPAL TEREZINHA PIMENTEL DE CARVALHO;101;R$14.055,00
2017;SE;Simão Dias;Municipal;Urbana;28033400;ESCOLA MUNICIPAL CARVALHO NETO;100;R$18.780,00
